"Date","Time","Open","High","Low","Close","Volume"
11/10/2020,1150,117.14,117.23,117.01,117.19,198757
11/10/2020,1151,117.18,117.23,116.92,116.94,269728
11/10/2020,1152,116.94,117.06,116.93,117.05,205694
11/10/2020,1153,117.05,117.1,116.86,116.95,258448
11/10/2020,1154,116.95,117.06,116.89,116.98,191052
11/10/2020,1155,116.97,117.13,116.92,117.11,227385
11/10/2020,1156,117.11,117.22,117.01,117.13,204595
11/10/2020,1157,117.12,117.23,116.94,116.96,218253
11/10/2020,1158,116.96,117.08,116.8,116.83,230338
11/10/2020,1159,116.85,116.9,116.67,116.67,272446
11/10/2020,1200,116.68,116.88,116.62,116.86,232849
11/10/2020,1201,116.86,117.18,116.83,117.09,313748
11/10/2020,1202,117.08,117.39,117.06,117.33,382075
11/10/2020,1203,117.33,117.34,117.19,117.25,203456
11/10/2020,1204,117.26,117.35,117.2,117.3,192576
11/10/2020,1205,117.3,117.33,116.92,116.95,244759
11/10/2020,1206,116.95,117.06,116.94,117.01,208257
11/10/2020,1207,117.01,117.32,116.99,117.29,219661
11/10/2020,1208,117.29,117.47,117.24,117.44,365575
11/10/2020,1209,117.45,117.46,117.21,117.23,243617
11/10/2020,1210,117.23,117.39,117.14,117.36,213511
11/10/2020,1211,117.36,117.47,117.35,117.4,207793
11/10/2020,1212,117.4,117.47,117.36,117.38,202760
11/10/2020,1213,117.39,117.42,117.27,117.3,222701
11/10/2020,1214,117.31,117.37,117.28,117.3,152350
11/10/2020,1215,117.3,117.45,117.2,117.39,259579
11/10/2020,1216,117.39,117.39,117.12,117.14,166308
11/10/2020,1217,117.16,117.18,117.03,117.16,181209
11/10/2020,1218,117.15,117.21,117.08,117.2,148905
11/10/2020,1219,117.19,117.27,117.08,117.25,160747
11/10/2020,1220,117.25,117.28,117.07,117.08,145155
11/10/2020,1221,117.08,117.22,117.04,117.21,137835
11/10/2020,1222,117.21,117.39,117.19,117.22,185122
11/10/2020,1223,117.2,117.21,116.96,116.97,196702
11/10/2020,1224,116.97,117.09,116.95,117.07,137415
11/10/2020,1225,117.07,117.1,116.9,117,151502
11/10/2020,1226,116.99,117.13,116.89,116.91,181422
11/10/2020,1227,116.91,116.93,116.75,116.77,178614
11/10/2020,1228,116.77,116.83,116.68,116.69,173910
11/10/2020,1229,116.69,116.83,116.67,116.81,151455
11/10/2020,1230,116.81,116.89,116.76,116.82,168420
11/10/2020,1231,116.82,116.91,116.81,116.83,127952
11/10/2020,1232,116.84,117.03,116.84,116.98,227894
11/10/2020,1233,117,117.01,116.84,116.89,183234
11/10/2020,1234,116.89,116.9,116.62,116.63,223561
11/10/2020,1235,116.63,116.63,116.27,116.28,348047
11/10/2020,1236,116.28,116.31,116.18,116.28,264500
11/10/2020,1237,116.28,116.4,116.21,116.4,306031
11/10/2020,1238,116.4,116.41,116.18,116.26,235347
11/10/2020,1239,116.26,116.26,115.81,115.9,432924
11/10/2020,1240,115.9,116.13,115.9,116.1,288770
11/10/2020,1241,116.11,116.34,116.09,116.31,227155
11/10/2020,1242,116.3,116.48,116.21,116.43,232219
11/10/2020,1243,116.41,116.42,116.22,116.32,204879
11/10/2020,1244,116.32,116.46,116.28,116.3,134629
11/10/2020,1245,116.3,116.38,116.21,116.36,148219
11/10/2020,1246,116.36,116.69,116.35,116.67,242986
11/10/2020,1247,116.69,116.76,116.6,116.74,244820
11/10/2020,1248,116.73,116.77,116.63,116.74,194389
11/10/2020,1249,116.73,116.75,116.61,116.65,169598
11/10/2020,1250,116.64,116.74,116.6,116.67,123379
11/10/2020,1251,116.67,116.67,116.51,116.67,168582
11/10/2020,1252,116.66,116.93,116.66,116.93,243818
11/10/2020,1253,116.93,117.02,116.79,116.79,266859
11/10/2020,1254,116.77,116.93,116.77,116.89,130504
11/10/2020,1255,116.9,117.08,116.89,117.06,176919
11/10/2020,1256,117.07,117.1,116.95,117.07,175803
11/10/2020,1257,117.07,117.07,116.93,116.98,161524
11/10/2020,1258,116.99,117,116.78,116.81,201651
11/10/2020,1259,116.81,117,116.8,116.92,156441
11/10/2020,1300,116.93,117.11,116.93,117.06,186110
11/10/2020,1301,117.05,117.13,116.97,117.09,191853
11/10/2020,1302,117.1,117.13,116.95,117.09,120638
11/10/2020,1303,117.09,117.27,117.07,117.24,243370
11/10/2020,1304,117.25,117.47,117.24,117.45,312673
11/10/2020,1305,117.45,117.59,117.39,117.55,408253
11/10/2020,1306,117.55,117.56,117.38,117.47,310673
11/10/2020,1307,117.47,117.59,117.35,117.47,399576
11/10/2020,1308,117.46,117.57,117.45,117.5,300848
11/10/2020,1309,117.5,117.51,117.38,117.47,247125
11/10/2020,1310,117.47,117.51,117.32,117.36,237585
11/10/2020,1311,117.35,117.36,116.98,117.08,377240
11/10/2020,1312,117.07,117.16,117.01,117.05,273249
11/10/2020,1313,117.05,117.21,117.05,117.09,227391
11/10/2020,1314,117.11,117.12,116.96,117.03,169066
11/10/2020,1315,117.03,117.06,116.84,116.93,242324
11/10/2020,1316,116.93,116.97,116.77,116.79,244614
11/10/2020,1317,116.79,116.83,116.51,116.55,325853
11/10/2020,1318,116.54,116.79,116.52,116.72,277016
11/10/2020,1319,116.71,116.79,116.67,116.69,151013
11/10/2020,1320,116.7,116.75,116.53,116.68,151781
11/10/2020,1321,116.68,116.69,116.47,116.55,200146
11/10/2020,1322,116.55,116.62,116.41,116.48,173805
11/10/2020,1323,116.46,116.5,116.31,116.33,211504
11/10/2020,1324,116.33,116.36,116.15,116.2,300379
11/10/2020,1325,116.2,116.27,116.03,116.12,264547
11/10/2020,1326,116.11,116.4,116.11,116.36,265672
11/10/2020,1327,116.36,116.55,116.31,116.51,241119
11/10/2020,1328,116.51,116.53,116.4,116.51,282005
11/10/2020,1329,116.52,116.61,116.39,116.58,250928
11/10/2020,1330,116.57,116.58,116.32,116.36,241444
11/10/2020,1331,116.36,116.41,116.27,116.33,201314
11/10/2020,1332,116.33,116.34,116.11,116.14,224549
11/10/2020,1333,116.14,116.15,115.98,116.03,271649
11/10/2020,1334,116.04,116.13,115.88,116,606851
11/10/2020,1335,116,116.27,115.92,116.22,342075
11/10/2020,1336,116.22,116.3,116.12,116.23,207277
11/10/2020,1337,116.23,116.44,116.23,116.36,224096
11/10/2020,1338,116.36,116.57,116.29,116.54,248178
11/10/2020,1339,116.55,116.63,116.37,116.39,213599
11/10/2020,1340,116.39,116.55,116.36,116.5,181326
11/10/2020,1341,116.5,116.59,116.48,116.54,204725
11/10/2020,1342,116.54,116.7,116.5,116.68,250713
11/10/2020,1343,116.68,116.73,116.57,116.73,192759
11/10/2020,1344,116.73,116.87,116.72,116.8,285087
11/10/2020,1345,116.81,116.84,116.55,116.61,374713
11/10/2020,1346,116.6,116.73,116.51,116.7,222486
11/10/2020,1347,116.7,116.76,116.61,116.71,164697
11/10/2020,1348,116.72,116.78,116.64,116.67,188539
11/10/2020,1349,116.67,116.79,116.65,116.76,173242
11/10/2020,1350,116.77,117.06,116.76,117.06,386963
11/10/2020,1351,117.05,117.05,116.89,116.93,220044
11/10/2020,1352,116.92,116.95,116.88,116.92,142957
11/10/2020,1353,116.93,117.04,116.92,117.02,222287
11/10/2020,1354,117.02,117.07,116.93,116.94,192748
11/10/2020,1355,116.95,117.01,116.85,117,150412
11/10/2020,1356,117,117.07,116.7,116.72,278350
11/10/2020,1357,116.72,116.88,116.65,116.83,237709
11/10/2020,1358,116.82,116.86,116.79,116.79,112878
11/10/2020,1359,116.79,116.92,116.77,116.87,159147
11/10/2020,1400,116.85,117.01,116.82,116.95,215936
11/10/2020,1401,116.93,116.97,116.8,116.86,144836
11/10/2020,1402,116.85,116.99,116.82,116.96,153479
11/10/2020,1403,116.96,117.03,116.88,116.99,209023
11/10/2020,1404,116.99,117.15,116.97,117.11,306002
11/10/2020,1405,117.11,117.29,117.1,117.2,296333
11/10/2020,1406,117.19,117.27,117.13,117.22,268735
11/10/2020,1407,117.23,117.23,117.05,117.07,205886
11/10/2020,1408,117.07,117.13,116.99,117,138701
11/10/2020,1409,116.99,117.14,116.99,117.12,134492
11/10/2020,1410,117.11,117.19,116.56,116.61,468854
11/10/2020,1411,116.6,116.77,116.33,116.42,455229
11/10/2020,1412,116.41,116.53,116.25,116.33,329372
11/10/2020,1413,116.35,116.48,116.23,116.46,242718
11/10/2020,1414,116.48,116.6,116.44,116.53,253886
11/10/2020,1415,116.55,116.58,116.44,116.48,200072
11/10/2020,1416,116.47,116.48,116.25,116.34,241349
11/10/2020,1417,116.36,116.38,116.18,116.36,220301
11/10/2020,1418,116.37,116.41,116.29,116.38,123415
11/10/2020,1419,116.37,116.43,116.3,116.42,113385
11/10/2020,1420,116.42,116.48,116.29,116.36,190819
11/10/2020,1421,116.36,116.36,116.09,116.14,289706
11/10/2020,1422,116.13,116.29,116.07,116.28,243473
11/10/2020,1423,116.28,116.44,116.26,116.36,300102
11/10/2020,1424,116.37,116.64,116.04,116.55,452910
11/10/2020,1425,116.56,116.88,116.56,116.81,406340
11/10/2020,1426,116.81,116.84,116.64,116.66,246858
11/10/2020,1427,116.65,116.69,115.99,116.09,548078
11/10/2020,1428,116.11,116.42,116.09,116.27,285582
11/10/2020,1429,116.28,116.43,116.27,116.4,166892
11/10/2020,1430,116.39,116.79,116.34,116.79,285474
11/10/2020,1431,116.78,116.88,116.68,116.8,282448
11/10/2020,1432,116.8,116.91,116.73,116.81,222744
11/10/2020,1433,116.82,117.01,116.81,116.93,322452
11/10/2020,1434,116.96,117.06,116.92,116.98,200367
11/10/2020,1435,116.99,117.05,116.63,116.91,312243
11/10/2020,1436,116.91,117.05,116.91,117.04,225938
11/10/2020,1437,117.04,117.23,117.03,117.21,380578
11/10/2020,1438,117.2,117.26,117.1,117.11,272024
11/10/2020,1439,117.11,117.19,117.04,117.13,171812
11/10/2020,1440,117.13,117.25,117.09,117.13,221893
11/10/2020,1441,117.13,117.16,116.93,117.02,244601
11/10/2020,1442,117.02,117.08,116.86,117.08,266932
11/10/2020,1443,117.08,117.28,117.08,117.1,296325
11/10/2020,1444,117.12,117.14,116.53,116.73,450072
11/10/2020,1445,116.73,116.76,116.46,116.56,335406
11/10/2020,1446,116.58,116.63,116.48,116.51,207372
11/10/2020,1447,116.52,116.89,116.52,116.89,229806
11/10/2020,1448,116.87,116.98,116.54,116.67,332415
11/10/2020,1449,116.67,116.7,116.52,116.66,184241
11/10/2020,1450,116.67,116.67,116.55,116.63,197197
11/10/2020,1451,116.65,116.83,116.64,116.78,205509
11/10/2020,1452,116.77,116.97,116.74,116.96,224608
11/10/2020,1453,116.97,116.97,116.85,116.88,159404
11/10/2020,1454,116.87,117.03,116.8,116.85,275984
11/10/2020,1455,116.84,116.94,116.8,116.89,140683
11/10/2020,1456,116.9,116.91,116.62,116.63,189030
11/10/2020,1457,116.62,116.8,116.59,116.7,270222
11/10/2020,1458,116.72,116.75,116.65,116.73,113861
11/10/2020,1459,116.73,116.82,116.64,116.75,147248
11/10/2020,1500,116.74,116.76,116.59,116.71,179277
11/10/2020,1501,116.72,116.93,116.66,116.7,221232
11/10/2020,1502,116.71,116.75,116.6,116.66,111257
11/10/2020,1503,116.66,116.73,116.6,116.67,128682
11/10/2020,1504,116.67,116.75,116.45,116.45,207829
11/10/2020,1505,116.46,116.6,116.45,116.5,195342
11/10/2020,1506,116.5,116.5,116.3,116.45,218617
11/10/2020,1507,116.45,116.5,116.19,116.26,271823
11/10/2020,1508,116.26,116.37,116.23,116.29,210914
11/10/2020,1509,116.29,116.41,116.27,116.36,213011
11/10/2020,1510,116.37,116.56,116.35,116.55,218625
11/10/2020,1511,116.55,116.6,116.45,116.46,198018
11/10/2020,1512,116.47,116.47,116.2,116.3,298696
11/10/2020,1513,116.31,116.39,116.29,116.36,143529
11/10/2020,1514,116.37,116.48,116.28,116.33,247423
11/10/2020,1515,116.33,116.54,116.31,116.49,188753
11/10/2020,1516,116.49,116.55,116.37,116.37,165356
11/10/2020,1517,116.38,116.59,116.38,116.58,137597
11/10/2020,1518,116.57,116.8,116.56,116.78,325771
11/10/2020,1519,116.78,116.93,116.77,116.79,232538
11/10/2020,1520,116.8,116.95,116.69,116.94,299512
11/10/2020,1521,116.95,116.96,116.81,116.81,212883
11/10/2020,1522,116.81,116.83,116.71,116.74,192840
11/10/2020,1523,116.74,116.84,116.63,116.7,197991
11/10/2020,1524,116.71,116.81,116.64,116.78,173561
11/10/2020,1525,116.79,116.79,116.56,116.71,219956
11/10/2020,1526,116.71,116.74,116.62,116.63,137881
11/10/2020,1527,116.64,116.85,116.64,116.85,234358
11/10/2020,1528,116.85,116.99,116.81,116.86,306531
11/10/2020,1529,116.86,116.99,116.85,116.93,171557
11/10/2020,1530,116.93,117,116.86,117,200330
11/10/2020,1531,117,117.02,116.86,116.94,245536
11/10/2020,1532,116.94,116.97,116.65,116.84,253880
11/10/2020,1533,116.83,116.87,116.76,116.76,201908
11/10/2020,1534,116.75,116.8,116.72,116.75,191236
11/10/2020,1535,116.77,116.87,116.72,116.75,150643
11/10/2020,1536,116.74,116.79,116.59,116.79,216102
11/10/2020,1537,116.8,116.8,116.63,116.64,159253
11/10/2020,1538,116.65,116.69,116.53,116.56,187623
11/10/2020,1539,116.55,116.56,116.42,116.47,305143
11/10/2020,1540,116.47,116.56,116.47,116.5,236896
11/10/2020,1541,116.5,116.6,116.5,116.56,225116
11/10/2020,1542,116.55,116.7,116.52,116.7,273947
11/10/2020,1543,116.7,116.92,116.69,116.82,373817
11/10/2020,1544,116.82,116.84,116.71,116.72,294236
11/10/2020,1545,116.72,116.79,116.64,116.72,195146
11/10/2020,1546,116.72,116.73,116.56,116.62,215995
11/10/2020,1547,116.62,116.63,116.39,116.45,327539
11/10/2020,1548,116.45,116.48,116.3,116.32,268392
11/10/2020,1549,116.31,116.47,116.28,116.45,272037
11/10/2020,1550,116.45,116.55,116.35,116.49,402872
11/10/2020,1551,116.48,116.48,116.01,116.03,433337
11/10/2020,1552,116.03,116.03,115.73,115.95,524675
11/10/2020,1553,115.96,116.25,115.94,116.2,486299
11/10/2020,1554,116.2,116.2,115.84,115.85,687210
11/10/2020,1555,115.86,116.04,115.83,115.85,473471
11/10/2020,1556,115.86,115.91,115.75,115.81,455586
11/10/2020,1557,115.81,116.14,115.77,116.08,530162
11/10/2020,1558,116.08,116.29,116.07,116.2,574455
11/10/2020,1559,116.2,116.26,115.87,115.97,1598080
11/11/2020,0930,117.18,117.28,116.54,116.9,1483247
11/11/2020,0931,116.89,117.01,116.66,116.82,559303
11/11/2020,0932,116.82,116.84,116.54,116.73,351502
11/11/2020,0933,116.74,116.77,116.44,116.75,460536
11/11/2020,0934,116.74,117.09,116.69,117.01,588391
11/11/2020,0935,117,117.43,116.9,117.42,615317
11/11/2020,0936,117.42,117.55,117.19,117.37,676753
11/11/2020,0937,117.38,117.49,117.06,117.1,630290
11/11/2020,0938,117.11,117.33,117.09,117.17,383237
11/11/2020,0939,117.17,117.42,117.12,117.29,369557
11/11/2020,0940,117.3,117.43,117.17,117.35,394700
11/11/2020,0941,117.34,117.53,117.33,117.49,497871
11/11/2020,0942,117.48,117.61,117.47,117.59,599781
11/11/2020,0943,117.6,117.6,117.51,117.59,388545
11/11/2020,0944,117.59,117.85,117.58,117.84,650378
11/11/2020,0945,117.85,118,117.68,117.73,767100
11/11/2020,0946,117.73,117.87,117.66,117.76,409429
11/11/2020,0947,117.76,117.84,117.61,117.83,354335
11/11/2020,0948,117.84,117.97,117.81,117.97,446709
11/11/2020,0949,117.96,118.01,117.8,117.99,475697
11/11/2020,0950,117.99,118.08,117.89,117.95,533985
11/11/2020,0951,117.95,118.03,117.84,118.02,359671
11/11/2020,0952,118.01,118.08,117.96,118.01,446765
11/11/2020,0953,118.01,118.06,117.98,118,350065
11/11/2020,0954,118.01,118.04,117.87,117.9,352706
11/11/2020,0955,117.91,118,117.53,117.55,485034
11/11/2020,0956,117.55,117.64,117.41,117.64,534956
11/11/2020,0957,117.64,117.77,117.61,117.67,307197
11/11/2020,0958,117.68,117.79,117.62,117.69,301153
11/11/2020,0959,117.69,117.79,117.6,117.71,299314
11/11/2020,1000,117.71,118.13,117.71,118.07,654091
11/11/2020,1001,118.08,118.22,118.06,118.06,493621
11/11/2020,1002,118.07,118.08,117.77,117.85,368215
11/11/2020,1003,117.84,117.89,117.64,117.84,315999
11/11/2020,1004,117.84,117.9,117.65,117.83,190975
11/11/2020,1005,117.82,118.11,117.81,118.08,315865
11/11/2020,1006,118.09,118.09,117.96,118.04,255426
11/11/2020,1007,118.04,118.2,118.02,118.16,339698
11/11/2020,1008,118.17,118.37,118.13,118.32,462464
11/11/2020,1009,118.32,118.4,118.24,118.34,381030
11/11/2020,1010,118.33,118.38,118.02,118.06,400524
11/11/2020,1011,118.06,118.13,117.84,118.07,347865
11/11/2020,1012,118.07,118.15,117.91,117.98,277262
11/11/2020,1013,117.98,118.2,117.86,118.11,280153
11/11/2020,1014,118.1,118.16,118.04,118.15,225418
11/11/2020,1015,118.15,118.29,117.95,117.95,391059
11/11/2020,1016,117.95,118.12,117.93,118.1,333504
11/11/2020,1017,118.1,118.21,118.04,118.17,264025
11/11/2020,1018,118.16,118.2,118.07,118.09,221094
11/11/2020,1019,118.1,118.15,117.93,117.98,258918
11/11/2020,1020,117.99,118.08,117.85,117.85,217755
11/11/2020,1021,117.85,118.05,117.84,117.96,220580
11/11/2020,1022,117.97,118.1,117.92,117.95,197322
11/11/2020,1023,117.96,118.12,117.96,118.05,191447
11/11/2020,1024,118.04,118.14,117.93,117.93,232265
11/11/2020,1025,117.94,118.05,117.89,118.01,201528
11/11/2020,1026,118.02,118.12,117.99,118,192256
11/11/2020,1027,118,118.06,117.9,117.94,219509
11/11/2020,1028,117.94,118.09,117.94,118.04,195665
11/11/2020,1029,118.04,118.22,118.04,118.21,286393
11/11/2020,1030,118.21,118.42,118.21,118.37,426294
11/11/2020,1031,118.38,118.45,118.25,118.38,304965
11/11/2020,1032,118.39,118.46,118.3,118.43,308597
11/11/2020,1033,118.42,118.5,118.4,118.43,237424
11/11/2020,1034,118.43,118.49,118.35,118.38,194003
11/11/2020,1035,118.38,118.44,118.33,118.43,198071
11/11/2020,1036,118.44,118.47,118.21,118.36,323385
11/11/2020,1037,118.36,118.4,118.27,118.36,157805
11/11/2020,1038,118.37,118.39,118.22,118.26,193218
11/11/2020,1039,118.26,118.33,118.19,118.22,238016
11/11/2020,1040,118.22,118.33,118.22,118.3,195930
11/11/2020,1041,118.3,118.38,118.03,118.15,306667
11/11/2020,1042,118.14,118.14,117.99,118.09,223930
11/11/2020,1043,118.08,118.09,117.94,117.98,206528
11/11/2020,1044,117.99,118,117.91,117.99,272555
11/11/2020,1045,118,118.09,117.95,118.05,201020
11/11/2020,1046,118.04,118.09,117.86,117.9,277767
11/11/2020,1047,117.9,117.92,117.83,117.85,200425
11/11/2020,1048,117.86,117.96,117.83,117.94,208409
11/11/2020,1049,117.93,117.99,117.89,117.89,179257
11/11/2020,1050,117.89,117.95,117.8,117.88,298772
11/11/2020,1051,117.89,118,117.82,117.86,251085
11/11/2020,1052,117.86,118,117.86,117.96,166806
11/11/2020,1053,117.96,118.06,117.95,117.95,164638
11/11/2020,1054,117.95,118.02,117.93,117.97,159520
11/11/2020,1055,117.97,118.18,117.97,118.16,253061
11/11/2020,1056,118.16,118.25,118.12,118.18,226627
11/11/2020,1057,118.2,118.23,118.14,118.18,113435
11/11/2020,1058,118.18,118.25,118.16,118.2,212773
11/11/2020,1059,118.2,118.26,118.16,118.18,139563
11/11/2020,1100,118.17,118.22,118.07,118.18,177092
11/11/2020,1101,118.18,118.18,118,118.1,198728
11/11/2020,1102,118.09,118.1,118.01,118.06,122698
11/11/2020,1103,118.06,118.07,117.96,118.06,145381
11/11/2020,1104,118.05,118.07,117.94,118,151380
11/11/2020,1105,118.01,118.09,117.98,118.04,116465
11/11/2020,1106,118.05,118.1,117.94,117.98,189361
11/11/2020,1107,117.97,117.97,117.84,117.91,240852
11/11/2020,1108,117.9,117.97,117.86,117.95,178916
11/11/2020,1109,117.94,118.02,117.9,117.97,153350
11/11/2020,1110,117.97,118.12,117.95,118.08,169333
11/11/2020,1111,118.08,118.08,118,118.04,152272
11/11/2020,1112,118.04,118.06,117.98,118.01,103478
11/11/2020,1113,118.01,118.1,118.01,118.09,153751
11/11/2020,1114,118.09,118.19,118.09,118.13,178309
11/11/2020,1115,118.13,118.21,118.09,118.12,180746
11/11/2020,1116,118.11,118.15,117.99,118.06,226546
11/11/2020,1117,118.07,118.17,118.05,118.12,159465
11/11/2020,1118,118.12,118.17,118.11,118.17,104174
11/11/2020,1119,118.17,118.27,118.17,118.27,192229
11/11/2020,1120,118.28,118.31,118.22,118.28,164584
11/11/2020,1121,118.28,118.29,118.23,118.27,105871
11/11/2020,1122,118.27,118.33,118.25,118.26,108255
11/11/2020,1123,118.26,118.33,118.26,118.33,94944
11/11/2020,1124,118.32,118.36,118.26,118.29,140904
11/11/2020,1125,118.29,118.33,118.27,118.33,112167
11/11/2020,1126,118.33,118.39,118.28,118.38,179471
11/11/2020,1127,118.39,118.4,118.34,118.37,140443
11/11/2020,1128,118.37,118.38,118.26,118.28,235241
11/11/2020,1129,118.29,118.31,118.19,118.24,132032
11/11/2020,1130,118.24,118.32,118.23,118.29,143187
11/11/2020,1131,118.3,118.32,118.23,118.27,100732
11/11/2020,1132,118.27,118.3,118.21,118.24,106607
11/11/2020,1133,118.24,118.24,118.16,118.21,117717
11/11/2020,1134,118.22,118.33,118.21,118.32,118380
11/11/2020,1135,118.31,118.33,118.21,118.21,106830
11/11/2020,1136,118.21,118.24,118.12,118.17,159794
11/11/2020,1137,118.17,118.22,118.1,118.2,115663
11/11/2020,1138,118.21,118.25,118.17,118.21,101808
11/11/2020,1139,118.2,118.28,118.2,118.28,100821
11/11/2020,1140,118.27,118.32,118.2,118.22,166839
11/11/2020,1141,118.22,118.23,118.16,118.2,107258
11/11/2020,1142,118.2,118.21,118.14,118.16,149077
11/11/2020,1143,118.16,118.21,118.11,118.2,158594
11/11/2020,1144,118.19,118.26,118.18,118.19,136301
11/11/2020,1145,118.19,118.21,118.14,118.17,92452
11/11/2020,1146,118.17,118.34,118.13,118.32,205903
11/11/2020,1147,118.32,118.36,118.29,118.36,169789
11/11/2020,1148,118.35,118.38,118.34,118.36,119868
11/11/2020,1149,118.36,118.46,118.35,118.45,191171
11/11/2020,1150,118.45,118.5,118.44,118.49,227381
11/11/2020,1151,118.49,118.58,118.47,118.58,487162
11/11/2020,1152,118.58,118.64,118.51,118.54,301955
11/11/2020,1153,118.55,118.58,118.5,118.55,108364
11/11/2020,1154,118.55,118.57,118.47,118.53,150902
11/11/2020,1155,118.53,118.59,118.51,118.57,135082
11/11/2020,1156,118.56,118.61,118.52,118.59,145266
11/11/2020,1157,118.58,118.65,118.56,118.64,172168
11/11/2020,1158,118.64,118.73,118.62,118.72,211356
11/11/2020,1159,118.72,118.78,118.66,118.78,373854
11/11/2020,1200,118.78,118.78,118.66,118.7,182525
11/11/2020,1201,118.7,118.7,118.62,118.68,149637
11/11/2020,1202,118.68,118.71,118.58,118.64,173855
11/11/2020,1203,118.64,118.66,118.55,118.59,127554
11/11/2020,1204,118.59,118.64,118.53,118.55,120335
11/11/2020,1205,118.55,118.66,118.54,118.66,157341
11/11/2020,1206,118.65,118.7,118.63,118.69,200593
11/11/2020,1207,118.69,118.75,118.67,118.75,177993
11/11/2020,1208,118.75,118.81,118.69,118.81,217416
11/11/2020,1209,118.81,118.95,118.8,118.88,390553
11/11/2020,1210,118.88,119,118.88,119,291217
11/11/2020,1211,118.99,119,118.96,118.99,188886
11/11/2020,1212,118.99,119,118.92,118.99,158677
11/11/2020,1213,118.98,119,118.89,118.99,162927
11/11/2020,1214,118.99,119.11,118.98,119.06,540438
11/11/2020,1215,119.06,119.1,118.95,118.98,302987
11/11/2020,1216,118.99,118.99,118.87,118.89,209396
11/11/2020,1217,118.89,118.89,118.78,118.88,220924
11/11/2020,1218,118.87,118.91,118.85,118.9,131309
11/11/2020,1219,118.89,118.91,118.79,118.83,154005
11/11/2020,1220,118.83,118.92,118.82,118.9,130218
11/11/2020,1221,118.9,118.97,118.88,118.91,135765
11/11/2020,1222,118.92,118.92,118.8,118.86,133374
11/11/2020,1223,118.86,118.92,118.8,118.91,113506
11/11/2020,1224,118.91,118.99,118.89,118.97,144741
11/11/2020,1225,118.97,119,118.92,118.97,157371
11/11/2020,1226,118.97,118.99,118.92,118.95,99642
11/11/2020,1227,118.96,119.02,118.92,118.96,184500
11/11/2020,1228,118.96,119.02,118.96,118.97,107710
11/11/2020,1229,118.97,119.02,118.9,118.99,142554
11/11/2020,1230,119,119.09,119,119.04,155107
11/11/2020,1231,119.05,119.08,119.01,119.04,124289
11/11/2020,1232,119.04,119.17,119.02,119.17,213687
11/11/2020,1233,119.16,119.23,119.14,119.23,346020
11/11/2020,1234,119.23,119.32,119.2,119.23,340655
11/11/2020,1235,119.23,119.27,119.16,119.25,200063
11/11/2020,1236,119.26,119.28,119.19,119.24,177130
11/11/2020,1237,119.25,119.3,119.14,119.28,190273
11/11/2020,1238,119.29,119.35,119.23,119.34,246166
11/11/2020,1239,119.33,119.35,119.26,119.35,174461
11/11/2020,1240,119.34,119.4,119.29,119.32,259494
11/11/2020,1241,119.33,119.34,119.24,119.26,217907
11/11/2020,1242,119.25,119.33,119.23,119.29,131195
11/11/2020,1243,119.29,119.32,119.24,119.27,121102
11/11/2020,1244,119.26,119.41,119.25,119.39,195742
11/11/2020,1245,119.38,119.48,119.35,119.45,240447
11/11/2020,1246,119.45,119.46,119.37,119.46,180703
11/11/2020,1247,119.46,119.47,119.35,119.37,218748
11/11/2020,1248,119.36,119.39,119.33,119.38,151254
11/11/2020,1249,119.37,119.43,119.33,119.35,145366
11/11/2020,1250,119.36,119.38,119.32,119.37,121297
11/11/2020,1251,119.37,119.4,119.28,119.28,200787
11/11/2020,1252,119.3,119.31,119.18,119.26,196049
11/11/2020,1253,119.25,119.28,119.2,119.21,129644
11/11/2020,1254,119.22,119.22,119.09,119.19,195527
11/11/2020,1255,119.19,119.21,119.05,119.08,184331
11/11/2020,1256,119.09,119.13,119.01,119.13,190869
11/11/2020,1257,119.13,119.22,119.11,119.14,177845
11/11/2020,1258,119.14,119.19,119.1,119.18,109300
11/11/2020,1259,119.18,119.24,119.18,119.23,167710
11/11/2020,1300,119.22,119.28,119.17,119.28,155567
11/11/2020,1301,119.28,119.28,119.15,119.15,129467
11/11/2020,1302,119.15,119.17,119.08,119.15,179475
11/11/2020,1303,119.15,119.22,119.15,119.21,129838
11/11/2020,1304,119.21,119.24,119.18,119.22,86192
11/11/2020,1305,119.23,119.25,119.14,119.17,129353
11/11/2020,1306,119.17,119.21,119.13,119.2,106993
11/11/2020,1307,119.2,119.23,119.17,119.19,108922
11/11/2020,1308,119.21,119.21,119.1,119.11,125759
11/11/2020,1309,119.12,119.14,119.04,119.11,150618
11/11/2020,1310,119.11,119.22,119.08,119.2,121768
11/11/2020,1311,119.19,119.21,119.14,119.21,68125
11/11/2020,1312,119.21,119.26,119.17,119.23,204129
11/11/2020,1313,119.22,119.26,119.21,119.23,117230
11/11/2020,1314,119.23,119.26,119.2,119.25,93331
11/11/2020,1315,119.25,119.36,119.23,119.35,196219
11/11/2020,1316,119.35,119.39,119.29,119.31,180276
11/11/2020,1317,119.31,119.34,119.25,119.33,126736
11/11/2020,1318,119.34,119.44,119.34,119.38,174066
11/11/2020,1319,119.38,119.41,119.31,119.4,150124
11/11/2020,1320,119.41,119.46,119.33,119.33,208642
11/11/2020,1321,119.34,119.39,119.32,119.36,126774
11/11/2020,1322,119.36,119.52,119.36,119.42,284188
11/11/2020,1323,119.42,119.43,119.36,119.39,122888
